   9.7944888e-01   3.8961129e-02  -5.4066242e-01   6.3855616e-01   1.3245343e+00   1.4958696e+00  -4.5057057e-01  -1.3688515e+00  -1.3071461e+00   1.4571087e+00  -6.8621261e-01   2.8277488e-01   1.6046119e+00  -1.2828178e+00  -3.2191281e-01  -3.5782706e-01   4.2746734e-03   8.9487844e-01  -5.7568379e-01  -1.2776784e+00   3.2073860e-01  -5.3372201e-01  -4.4056966e-01  -4.6125279e-02   5.0745429e-01   6.8978520e-02  -2.5757713e-01   9.2604562e-01   1.5507978e+00  -1.5217669e+00  -8.1876971e-01  -1.3988921e+00   2.2308840e+00   1.8932098e+00  -1.1618001e+00  -7.6550584e-02  -1.5462753e-01  -4.2082352e-01   3.9819673e-01  -1.3605065e+00  -5.3731346e-01   1.7824437e+00   1.4118882e+00   1.0763902e+00   5.2471265e-02   4.4687935e-01  -1.0587292e+00   1.8262243e-01   9.6470620e-02   6.0930783e-01  -6.4676521e-01  -3.6231851e-01  -9.7216566e-01  -8.6531392e-02   7.9562681e-01   1.3396559e+00  -2.1980481e-01  -4.1918879e-01   4.9547600e-01   1.0365214e+00  -1.5883699e+00  -5.2503952e-01   1.8584194e+00  -1.0292930e+00   1.2681333e+00  -1.3837401e-01   5.7137698e-01   7.7032408e-01  -4.7978114e-02  -5.5967431e-02   5.3183534e-02   1.8266715e+00   3.1591182e-01   9.8430890e-01  -3.7074058e-02   2.7781939e-02  -1.0999964e+00   4.1239027e-01   3.2617313e-01   1.6100180e-01   7.2741863e-01  -2.1318959e+00   2.3943889e-01  -1.9896150e+00   3.5789319e-01  -1.5869433e+00   1.6108873e+00  -5.7252458e-02   4.4290390e-01  -4.2070990e-01  -7.6115280e-01   5.5696399e-01  -2.3126364e-01   1.1274707e-01   9.3809228e-01   9.3956683e-01  -1.8900250e-01  -1.2788030e-01  -1.5322248e-01   3.8384531e-01
  -2.6561127e-01   1.8410562e+00  -2.5208633e+00  -3.8632639e-01   1.6225891e+00   3.7867010e-01   4.8520049e-01  -1.2325187e-01  -3.5140501e-01  -5.2033588e-01   1.3654381e+00   1.3381835e+00  -1.1378173e+00  -7.7198404e-01  -1.2127277e+00  -9.5588248e-01  -1.1333296e+00   8.3285044e-01   4.1462812e-01  -1.5150436e+00  -3.6572534e-01   1.1662697e-01   2.3285388e-01  -5.9240157e-01   1.7904089e-01   7.9659542e-01  -1.3110361e+00  -6.6262121e-01   1.7216530e+00  -1.1540286e+00  -8.9529707e-01   1.0188803e+00  -1.2468838e+00   1.2445485e+00   1.6469114e+00  -3.4076369e-01  -3.6817603e-01   2.7979611e-01  -2.7333541e-01  -8.3379146e-01  -9.0497511e-01  -3.1664716e-02   6.9204295e-01   4.7972160e-01  -6.9086928e-02  -2.1744729e+00  -3.7775655e-01   4.8005006e-01   1.2575992e+00   9.0002762e-01  -1.0939066e+00  -2.7850764e+00   7.7859293e-01  -3.5485064e-01  -2.0912992e+00  -6.1875671e-01   1.5847888e+00   6.1160384e-01   1.7283024e+00   2.1863080e+00  -7.0276038e-01   9.7895438e-01  -9.6848441e-01  -5.7233140e-01  -7.4257183e-01   5.2362115e-01   3.2097293e-01   1.4390323e+00  -8.7729158e-01  -4.1366184e-01   1.6609594e+00  -7.2548509e-02   1.0163866e+00   4.3566971e-01  -6.3572207e-01  -2.1789605e-01  -9.2010300e-02   6.4942717e-01   2.7712254e-02   2.3104840e-01  -3.0267650e-03   1.1412778e-01  -1.8661620e+00   1.2210963e-01  -7.2641683e-01   1.0020337e+00   1.4058701e+00  -1.5832090e+00  -8.5764770e-01   3.6756084e-01  -7.7621327e-01  -1.1645579e+00   4.4204546e-01  -1.2244745e+00   5.1488420e-01   6.1336632e-01  -1.3183271e-02   6.4284570e-01   1.0811331e+00  -1.5143509e-01
  -5.4837272e-01   5.3314397e-01   1.4811157e+00  -1.9597843e-01   1.0427971e+00   9.9376747e-01   1.6255426e-01  -2.2400392e+00  -1.0353014e+00  -4.7852184e-01  -3.1870911e-01   1.6867837e+00  -9.1540664e-01   5.8219705e-01   8.0595775e-01  -8.9987618e-01   1.4656995e+00  -1.3066415e+00  -3.5805200e-01   5.8530806e-01   1.0834330e+00   6.3503506e-01  -3.3295183e-01  -5.9799263e-01  -1.2321520e+00   6.4518105e-01   4.9291897e-01   9.2885283e-01   3.8693311e-01  -2.9808822e-01  -9.7779388e-01  -9.6026562e-02  -1.0815653e+00  -4.4687362e-01   1.4822277e+00  -1.8808202e-01   3.6681279e-01   8.1818487e-01   1.4361684e+00   5.1695714e-02  -3.0509145e-01   5.6746153e-01  -5.7408863e-01   8.6722144e-01  -1.7993429e-01  -3.8570143e-01  -1.0592998e+00   1.0969801e-01   3.6443692e-01  -5.0928334e-01   5.4247572e-01  -5.7767763e-01   1.6697021e+00   1.1429773e+00   1.9576006e+00  -2.4671149e+00  -4.0220236e-01  -5.9364655e-01   8.9982160e-01  -6.1346908e-01  -9.1307168e-01  -2.8939755e-01   1.4367554e+00  -1.0695194e+00  -7.5891617e-02   3.1746609e+00  -7.3047812e-02   1.9102511e+00   1.1670585e+00   4.5233314e-01   1.4171387e+00  -5.0279974e-02  -4.5598800e-01   4.6897624e-01  -5.3977627e-01   4.5436130e-01   1.4879886e+00  -6.5159112e-01   4.4255431e-01   1.9402564e+00   7.0948533e-01   1.9644526e+00   1.0426441e-01   4.6848605e-01  -6.7508714e-02  -3.9690382e-01   2.3450255e-01   8.5561889e-01  -1.4834075e+00  -1.9985439e-01   6.5268752e-01   9.3765589e-01  -2.3283827e-01  -5.1379023e-02   1.7118753e-01  -9.5076211e-01  -1.4044799e+00  -7.6078249e-02   9.1378787e-01   1.2945400e+00
  -9.6267955e-02  -1.2570227e+00   1.5438436e-01   3.1169471e-01  -8.0162134e-01  -5.0793575e-01   6.3651312e-02  -2.1671081e+00   8.8237080e-01  -1.4980943e+00   1.7224077e-01   5.8063663e-01   6.8645547e-01   7.3501960e-01   2.1656311e-01   1.1745545e+00  -4.4902929e-01   5.9201640e-01  -2.2898493e+00  -7.0898327e-01   8.7082900e-02   7.9636147e-01   2.0351702e-01   1.6394058e+00  -1.2224060e+00   4.9877059e-01   2.7493292e-01   4.5685321e-02  -1.9509315e+00   1.2929538e+00   3.5648932e+00   8.4873838e-01   1.6485119e-01   1.1052177e+00  -2.5968685e-01   5.9259544e-01  -1.2669280e+00  -1.1618042e-01  -8.4805183e-01   9.1955962e-01   5.7530874e-01   1.4491972e+00   6.7588034e-01  -1.4673526e-01  -3.1203776e-01   1.8076079e-01   7.1405632e-01  -8.1095634e-02   1.7110955e+00  -1.1338101e+00  -1.6185200e+00  -1.1838516e+00   2.0064222e-01   1.6093027e+00  -8.7488451e-01   2.4088373e-01   1.6940069e+00   3.0212514e-01   2.0484224e+00  -4.1874505e-01   7.8562607e-01   6.3657047e-01   1.1342007e+00  -4.4207144e-01   4.1977745e-01  -8.2104656e-01   7.9970838e-01   5.9751506e-01  -1.7139919e-01   1.0540978e+00   8.5241021e-01  -4.3599962e-01   4.2677079e-01   6.4516111e-01  -7.0425767e-01   8.7543873e-01  -1.2761360e+00   1.5165963e+00  -1.7737593e+00  -2.3321094e-01  -4.2642768e-01   1.6865321e-01  -2.0088463e+00  -7.1390676e-03  -5.1888447e-01  -2.1321529e-01  -4.6301586e-01   7.9052478e-01   4.4325842e-01   3.8764851e-01  -8.2276210e-02   1.5335544e+00   8.0956625e-01  -2.3999579e+00   4.3541918e-01  -3.2536292e-01   2.4163074e-01   4.7171821e-01  -1.5543947e+00   3.6750748e-01
  -1.3806709e+00  -1.2890500e+00   1.0034096e+00   1.4858493e-02  -1.3251612e+00   1.1911336e+00  -1.5896167e-01   9.6802169e-01   5.9377976e-01  -5.9736259e-01   2.0681417e+00   6.3802889e-01  -6.5355703e-01  -1.0257305e+00  -4.6968856e-01   1.8405998e+00   1.5836246e+00  -2.0763801e+00   1.0139988e+00  -1.6665838e-01   1.1954095e+00  -3.0236702e-01  -3.3280430e-02  -4.6038232e-01   4.0334414e-01  -1.5716752e+00   4.6308292e-01   2.7711378e-01   2.0349165e+00   2.5270168e-01  -1.0523891e+00   4.6838289e-01  -3.0151655e-01  -2.5244034e-01   9.8996667e-01  -4.9368038e-01  -1.3769303e+00   1.2944844e+00  -6.8680606e-01   1.6349103e+00   1.5319206e+00  -7.3399991e-01  -4.1174782e-01  -6.0030640e-01  -7.8518396e-02   4.2203956e-01   3.3062398e-02  -4.5255360e-01  -1.3426584e+00  -4.8686154e-02   1.1703790e+00  -1.4791336e+00  -1.1379489e+00  -1.4863923e+00   1.2659362e+00  -1.0023909e-01   1.4095220e+00   6.2558081e-01  -7.9133523e-01   2.9691941e-01   2.5468498e-01   1.0079706e-01  -1.2140299e-01  -8.9217816e-01  -4.8909730e-01   1.4282271e+00  -4.3681365e-01   8.9823208e-02   4.3829688e-01   5.4180368e-01   2.6892923e-01   6.0708799e-01  -8.6068161e-01   6.6504888e-01  -1.2737177e+00   1.0187950e+00  -7.3486402e-01  -4.7335043e-02   9.0829694e-01  -3.4354410e-01  -9.6793155e-01  -8.6905749e-01   6.9192502e-02   1.8607910e+00   1.3049604e+00  -1.6043409e+00  -1.4507153e+00   7.6527687e-01   7.3360543e-01   4.1924027e-01   4.8896020e-01   9.3539180e-01  -6.0658301e-01   3.2509953e-01   5.3596650e-01   1.6245694e+00  -6.2544517e-01   6.5884113e-01  -1.5469267e+00   1.0999794e-01
  -7.2837104e-01  -1.0802734e+00  -7.1382113e-01  -1.5561823e+00  -1.3673757e+00   4.9715165e-01   1.1419870e+00   1.6680064e+00   8.9328702e-03  -6.7498021e-01   1.6730410e-01   6.9487310e-01  -1.3594539e+00  -1.5638336e-01  -1.5183778e+00   4.6503708e-01   2.9242124e-01   1.6624203e+00  -2.6094652e-01   2.4220093e-01  -4.4892782e-01   1.2251008e+00  -1.1590869e-01   1.8140757e-01  -4.8395362e-01  -3.6123806e-01  -3.0311654e-01  -1.1391811e+00  -8.3804939e-01   1.4143056e+00  -1.8690221e-01  -2.3180100e-01   1.4763988e-01   1.5786141e-01  -1.2359169e-01   5.2794376e-01  -1.1695356e+00   3.8032901e-01   7.7164176e-01  -1.0394119e+00   2.3998542e+00   5.4100444e-01   6.8484009e-02   1.0515758e+00   1.7778059e-02  -1.0907014e-02   1.1818196e+00  -3.8517907e-02   5.5345644e-01   1.1741988e-01  -1.4925366e+00  -1.1533283e-01  -1.2072944e+00  -7.2566651e-02   1.0927736e+00   6.3612834e-01   6.2954321e-01   2.5086430e-01   1.4343528e+00  -1.3187122e+00  -1.3625808e+00   6.4099704e-01   5.2327234e-01   1.7533051e+00  -9.9690327e-03  -2.2220044e-01  -1.7454810e+00   8.0594510e-01   6.3856567e-01   4.5120964e-01  -7.1338424e-01  -2.7915624e-03   4.9013903e-01  -1.4434584e+00   4.5959143e-01   1.4014359e+00  -2.2692235e-01  -1.3462408e+00  -1.5026377e+00  -6.5276344e-01   1.0676910e+00   9.3535033e-01   3.0216756e-02  -1.8090332e-01   1.6309403e+00  -3.9669818e-02  -1.5105521e+00  -2.0675506e+00   2.4454455e-02  -1.8450311e+00   5.2168523e-01   5.6262405e-01  -8.5154409e-01  -7.8481614e-01  -4.5168096e-01  -2.9025840e-01  -1.1445519e-01  -2.4724335e-01   2.4378491e-01  -2.5274317e-01
   1.8860020e+00   1.3226705e+00   4.5770385e-01   1.3077462e+00   1.3327630e-01  -4.6725411e-01   5.6351631e-01   2.0181197e-01   1.1034036e+00   5.3163168e-01  -4.1908575e-01   1.8888532e-01  -1.2548272e+00  -1.2285032e+00   1.2535738e-01   9.6586055e-01  -1.5419476e+00   2.5126113e+00  -1.7448772e-01  -5.6491533e-02   8.5100579e-01  -1.5042210e+00   7.2432384e-01  -1.1269113e+00   9.9369712e-02  -6.1655778e-01  -1.8795195e+00   1.4681495e+00  -5.0855516e-01   7.0409809e-01   6.8631405e-01  -1.7383720e+00  -7.4155172e-01   1.2655767e+00   5.0227499e-01  -4.5814224e-01  -3.8920452e-01   2.3575715e+00   8.2976504e-01   1.3755859e+00   4.8001292e-01  -1.5320574e+00   8.8708163e-01  -9.5075965e-01  -1.3991605e+00   1.5592456e-01   4.9380285e-01  -1.0301236e+00   1.5423561e+00   3.2000095e-01   5.9558055e-01  -4.5980937e-01   2.6646277e-01  -4.7389897e-01   4.8884219e-01  -7.4357901e-01  -1.4341582e+00   1.3446317e+00  -7.5579840e-01   1.7996700e-01   4.2643527e-01   9.3421338e-01   1.3466004e-01  -1.5193876e-01   1.1354729e+00  -5.9912544e-01   2.4751053e-01   9.7616992e-01  -4.2291038e-01  -1.7187245e+00   6.0827052e-01   2.3498475e-01   3.2262831e-01   1.2582541e-01  -7.8380858e-01  -2.8931696e-01  -1.0871204e+00   2.4049325e+00   1.7303923e+00  -6.3373281e-01   3.7941625e-01  -2.2326336e-01   8.1368277e-01  -3.1192484e-01   3.5406139e-01  -5.1012593e-01   9.4165828e-01   6.4912197e-01  -9.3862132e-01   7.3124410e-01  -1.1307995e+00  -3.3523171e-01   8.5683669e-01   1.6499027e-01   8.2861773e-01   2.2191263e-01  -1.6300530e+00   6.5581276e-01   1.3308153e-01  -1.9547240e+00
  -2.9413859e+00  -8.3703776e-01   7.5703275e-01  -8.2234590e-01   4.6934618e-01   1.1965064e+00  -3.3101510e+00  -1.1085751e-01  -3.2561288e-01   9.3204546e-01   9.3997082e-01  -5.5108189e-01   2.7293185e+00   1.5349487e+00   8.4838496e-01  -1.6120773e+00   6.7329074e-01  -6.3704395e-01   9.7066444e-01   1.5143081e-01   1.9361293e-01   1.1648678e+00   1.4632208e+00  -2.0728923e-01  -1.7911776e+00   1.4490177e+00  -4.3883455e-01  -3.3770506e-01  -1.2852868e+00  -6.8487832e-01  -3.7756282e-01  -5.5615975e-01   5.4453899e-01   1.2629751e+00   3.9139820e-01  -6.2199978e-01  -1.8255795e-01  -7.4995743e-01   4.7451503e-01   2.6737129e-01  -3.7529528e-01   7.3431506e-01   3.0711103e-01   8.7577490e-01   4.0616504e-01  -1.1813914e+00  -4.3197321e-01   1.5978036e+00   4.6043665e-01   9.0000464e-01  -3.1578834e-02   5.8968196e-01  -6.7293877e-01   4.3208916e-01  -3.3062281e-01   2.1256697e+00   1.3797443e+00  -7.8220160e-01  -2.2156859e-01   1.1229500e+00   2.1054052e+00   2.0693356e+00   5.8301736e-01   8.7265598e-01   1.3256905e+00   1.7147310e+00  -9.8139293e-02   1.0565557e+00  -9.7868520e-01  -4.7916780e-01   5.3927037e-02  -1.6201525e+00   3.1388717e-01  -1.5759891e+00   1.6651396e+00  -6.4839278e-01  -5.9462164e-01  -2.2956372e+00  -8.4686194e-01   8.4315039e-01  -8.3553291e-02  -2.8461963e-01  -1.9556654e-01   1.0435227e+00   1.2420733e+00   7.8615140e-01   2.5836201e-01   1.0883514e+00  -5.0858170e-02   7.9430177e-01   2.1013270e+00  -9.1915332e-01   1.3890064e-01   5.9682630e-01  -6.3648002e-01  -9.0975699e-02   5.6925303e-01  -1.2216779e+00   7.1818774e-01  -1.7017381e-01
   9.8002109e-01  -5.7225341e-01  -2.2993642e-01  -7.1382514e-01  -3.0704614e-01   2.8235197e-01   7.6690645e-01  -3.9222438e-01  -1.5758912e-01   9.8632760e-02  -1.7493227e-01   9.0751372e-01   3.0439604e-01  -9.1322266e-01  -6.1278867e-02   2.8049345e-01   1.3184123e+00  -1.2499019e+00   1.9671447e+00   9.0570793e-01  -2.0903627e-01   3.4484899e-01  -1.2235679e+00   1.5999821e+00   6.8762731e-01   1.9304086e-01  -1.1001085e-01   1.1934306e-01   9.8903258e-01   3.6655508e-02  -1.3801648e+00  -3.6110982e-01   1.4265282e+00  -5.2767440e-01  -9.8850045e-01  -9.8081862e-01  -1.2394871e+00   1.3833161e+00   1.2519474e+00   1.3573465e+00   2.6345741e-01  -1.0032083e+00  -4.2938970e-01  -4.1357537e-01  -1.1342940e+00  -4.0206064e-01  -7.7503562e-01   1.1494375e+00   1.1727554e+00  -9.2707147e-01   3.4030428e-01   8.6924328e-01   3.1704339e-02  -7.3453852e-02   7.9857528e-01   2.8292774e-01   1.0437422e+00  -4.9006776e-03  -6.4064436e-01   1.2210349e+00  -4.9641105e-01  -1.6771817e+00   1.2611562e+00   4.1982843e-02  -1.9285798e+00   3.1591822e-01   1.5485138e+00  -1.2418437e+00  -7.7434136e-02  -5.9025304e-01  -2.7191942e+00   2.8748406e-01  -2.3885906e-01   1.0917239e+00  -1.0563374e+00  -6.8045978e-01   7.3242219e-01   3.0970190e-01   3.1102967e-01  -2.5311351e-01  -2.2960987e-01   6.8500623e-01  -4.7132592e-01   3.0352947e-01  -6.1504783e-01   1.2615601e-01  -7.2259315e-01   8.7048027e-02  -1.2733959e+00   6.4092497e-01  -1.7030903e-01   5.1107204e-01  -1.1888453e+00  -6.4811548e-01  -8.4181446e-01  -2.1215288e-02   2.0113810e+00   3.6323220e-02   3.7089030e-01  -4.6047855e-01
  -1.1917500e+00   6.5672971e-02   9.5917601e-01  -2.8512444e+00  -3.4860879e-01  -1.6070489e-01   4.3067544e-02  -1.6982415e-03  -1.2667491e+00  -7.9684078e-01   4.3666585e-01  -1.3114485e+00   1.0135079e-01   8.2434698e-01   2.0033963e+00  -2.1469372e-01   1.1593226e+00  -8.4390174e-02   1.8347286e-01   1.6068493e+00  -1.8528146e-01  -6.6541783e-01  -1.3931613e+00   1.2438710e-01   3.9315389e-01  -1.6524753e+00  -2.0394515e+00   1.1438300e+00   6.8641704e-02   4.9188864e-01  -1.1071954e+00  -8.0339271e-01   2.1972437e-01   9.9608036e-01   6.2444355e-01  -2.6687895e+00   7.8213414e-01   1.7216171e+00   5.9387433e-02   5.7464126e-01  -1.8586964e+00   9.6408433e-01   1.1742871e-01   5.6581290e-01   3.4331549e-01   5.6268545e-01   8.3870553e-01  -8.2782509e-01  -1.3039834e+00  -4.4457800e-02   2.6692000e-01   2.9835379e-01  -2.6284682e+00   3.7098469e-01   6.7127573e-01   1.9503005e+00  -1.2511616e+00  -2.4196868e-01   1.1660178e+00  -9.7591223e-01  -1.7415311e+00   5.8361681e-01   4.2393682e-01  -6.3457817e-01  -2.1005733e-01   6.0755963e-01   4.9945288e-01   3.7455422e-02   8.4881230e-01  -2.2300651e-01  -6.9095550e-01  -4.1406778e-01  -2.0434593e-01   2.3086899e-01  -2.8602339e-01  -3.0861151e-01   1.3729817e+00   1.0791735e+00   1.3601567e+00   8.7881289e-01  -2.2357895e-01   9.9675450e-03   1.5453657e-01  -1.1222309e+00  -8.8226210e-01  -3.0470946e-02   9.1019911e-02   3.8335685e-01   8.9321643e-01  -1.0831246e-01  -1.6018411e+00  -2.0716224e-01  -1.2163150e+00   1.0652856e+00  -1.6307803e+00   8.2362310e-01  -5.0994664e-01  -2.8248706e+00   6.6588666e-01  -1.1012120e+00
